EX,VBN,RB,JJS,NNS,VBP,MD,CD,JJR,NNP,PRP,RP,SYM,NN,'',RBS,POS,FW,),VBG,IN,UH,:,NNPS,``,PRP$,VBD,WRB,CC,VB,$,PDT,RBR,WP$,WDT,WP,VBZ,(,JJ,TO,DT,#,length
0.002148557397176182,0.004604051565377533,0.05678330263965623,0.0003069367710251688,0.0334561080417434,0.056476365868631064,0.017495395948434623,0.045733578882750155,0.0009208103130755065,0.06108041743400859,0.08317986494782074,0.003376304481276857,0.0,0.1356660527931246,0.0003069367710251688,0.0,0.011663597298956415,0.0012277470841006752,0.0,0.012584407612031922,0.06629834254143646,0.0,0.0,0.0,0.0,0.007059545733578883,0.013198281154082258,0.002148557397176182,0.03806015960712093,0.06844689993861265,0.0,0.001534683855125844,0.0006138735420503376,0.0,0.005831798649478207,0.006138735420503376,0.040208717004297116,0.0,0.09146715776550031,0.03468385512584408,0.09729895641497852,0.0,3258.0
0.0023453991087483386,0.011257915721992025,0.06504573528262059,0.0009381596434993355,0.027519349542647172,0.03885544523493081,0.017981393167070595,0.018372293018528652,0.003830818544288953,0.12579157219920256,0.05777499804550074,0.002658118989914784,0.0,0.16503791728559142,7.817997029161128e-05,7.817997029161128e-05,0.002970838871081229,0.0009381596434993355,0.0,0.015401454147447424,0.0906887655382691,7.817997029161128e-05,0.005707137831287624,0.00023453991087483386,0.0,0.004456258306621844,0.013446954890157141,0.0048471581580799,0.05699319834258463,0.053162379798295675,0.00046907982174966773,0.002110859197873505,0.0014072394652490032,0.00015635994058322257,0.00547259792041279,0.00844343679149402,0.03479008677976703,0.0,0.06348213587678837,0.022750371354858884,0.07442733171761395,0.0,12791.0
0.002663115845539281,0.010785619174434088,0.07003994673768309,0.0005326231691078562,0.020639147802929428,0.0440745672436751,0.009587217043941412,0.024234354194407455,0.0015978695073235686,0.09454061251664447,0.06391478029294274,0.00492676431424767,0.0,0.1496671105193076,0.0010652463382157123,0.0002663115845539281,0.0014647137150466045,0.0009320905459387483,0.0,0.016111850865512648,0.08615179760319575,0.0,0.0013315579227696406,0.0,0.0,0.0017310252996005327,0.0118508655126498,0.0037283621837549932,0.02343541944074567,0.050199733688415446,0.0009320905459387483,0.002529960053262317,0.0005326231691078562,0.0,0.012916111850865513,0.008521970705725699,0.06857523302263649,0.0,0.08042609853528629,0.030093209054593874,0.1,0.0,7510.0
0.0017095843573031308,0.010257506143818785,0.07607650389998931,0.0011753392456459023,0.02617801047120419,0.03707661074901165,0.015172561171065285,0.01923282401966022,0.001923282401966022,0.10770381451009724,0.06346831926487873,0.004167111870926381,0.0,0.14114755849983973,0.00010684902233144567,0.00021369804466289135,0.0013890372903087936,0.000961641200983011,0.0,0.013676674858425046,0.09808740250026712,0.0,0.0,0.00010684902233144567,0.0,0.0017095843573031308,0.019660220108986003,0.004915055027246501,0.025750614381878405,0.04893685222780211,0.000961641200983011,0.001602735334971685,0.0018164333796345763,0.0,0.008761619831178544,0.004701356982583609,0.054706699433700184,0.0,0.08921893364675713,0.019660220108986003,0.09776685543327279,0.0,9359.0
0.0,0.005256241787122208,0.05387647831800263,0.0,0.022339027595269383,0.035479632063074903,0.022996057818659658,0.045992115637319315,0.000657030223390276,0.06636005256241786,0.07621550591327202,0.0032851511169513796,0.0,0.17345597897503284,0.0,0.0,0.001314060446780552,0.0,0.0,0.017739816031537452,0.09198423127463863,0.001314060446780552,0.0,0.0,0.0,0.001314060446780552,0.007227332457293035,0.0032851511169513796,0.04204993429697766,0.07293035479632064,0.0019710906701708277,0.0032851511169513796,0.0,0.0,0.00788436268068331,0.0032851511169513796,0.03745072273324573,0.0,0.08278580814717477,0.02431011826544021,0.09395532194480946,0.0,1522.0
0.0027710426047800486,0.020782819535850365,0.04399030135088327,0.00034638032559750607,0.02112919986144787,0.04225839972289574,0.04156563907170073,0.014547973675095255,0.0031174229303775544,0.0626948389331486,0.05334257014201593,0.00034638032559750607,0.0,0.1887772774506408,0.0,0.0,0.005888465535157603,0.00034638032559750607,0.0,0.018011776931070315,0.10495323865604433,0.0,0.0,0.0,0.0,0.0027710426047800486,0.006927606511950121,0.005195704883962591,0.034638032559750606,0.07758919293384135,0.0,0.0020782819535850364,0.0,0.0,0.005195704883962591,0.0034638032559750607,0.026324904745410462,0.0,0.08798060270176654,0.027017665396605474,0.09594735019050918,0.0,2887.0
0.005703191360271811,0.01322655017594952,0.05545443514136634,0.00036403349108117945,0.03567528212595559,0.044290741414876836,0.01844436354811309,0.021113942482708408,0.0023055454435141364,0.06698216235893702,0.05181410023055454,0.005339157869190632,0.00012134449702705982,0.1655138939449096,0.00036403349108117945,0.0,0.0010921004732435385,0.0016988229583788375,0.0,0.014439995146220118,0.11297172673219269,0.00012134449702705982,0.0,0.00024268899405411964,0.0,0.003883023904865914,0.010192937750273025,0.005581846863244752,0.031185535735954374,0.05363426768596044,0.00012134449702705982,0.004004368401892974,0.0006067224851352991,0.0,0.007402014318650649,0.005339157869190632,0.056910569105691054,0.0,0.06710350685596408,0.024147554908384904,0.11260769324111151,0.0,8241.0
0.0043132050431320505,0.009223623092236231,0.0674850696748507,0.0017252820172528201,0.033510285335102856,0.059986728599867284,0.012342402123424022,0.01891174518911745,0.00291970802919708,0.09077637690776377,0.06443264764432648,0.004976775049767751,0.0,0.15852687458526873,6.635700066357e-05,0.0,0.0013271400132714001,0.0005972130059721301,0.0,0.021101526211015263,0.08885202388852025,6.635700066357e-05,0.00033178500331785003,6.635700066357e-05,0.0,0.0015925680159256802,0.011612475116124751,0.0049104180491041805,0.02368944923689449,0.05248838752488388,0.00033178500331785003,0.0027869940278699404,0.0018579960185799603,0.0,0.0065029860650298605,0.0033842070338420704,0.04678168546781686,0.0,0.0836098208360982,0.03045786330457863,0.08845388188453882,0.0,15070.0
0.0005396654074473826,0.005396654074473826,0.04695089044792229,0.0,0.03184025903939557,0.03615758229897464,0.012951969778737183,0.09552077711818673,0.0005396654074473826,0.10145709660010793,0.06475984889368591,0.004317323259579061,0.0,0.1392336751214247,0.0,0.0,0.0010793308148947653,0.0005396654074473826,0.0,0.008094981111710739,0.05504587155963303,0.0,0.0005396654074473826,0.0,0.0,0.0021586616297895305,0.017808958445763627,0.009713977334052886,0.040474905558553695,0.052347544522396115,0.008634646519158122,0.0016189962223421479,0.0,0.0,0.0064759848893685915,0.005396654074473826,0.04749055585536967,0.0,0.105774419859687,0.022126281705342688,0.07501349163518618,0.0,1853.0
0.0016802378182758176,0.008918185343156262,0.09112058937572702,0.0027788548533023137,0.05137650252035673,0.057580457541682825,0.017448623497479644,0.012731032700012924,0.003812847356856663,0.07192710352849942,0.06598164663306191,0.004911464391883159,0.0,0.14443582784024817,0.0,0.00038774718883288094,0.0009693679720822024,0.0012278660979707897,0.0,0.008530438154323382,0.09680754814527595,0.00012924906294429367,0.0,0.00025849812588858733,0.0,0.0060747059583818016,0.009305932531989143,0.006462453147214683,0.048791521261470856,0.04730515703761148,0.00019387359441644047,0.0037482228253845158,0.0018741114126922579,0.0,0.0063978286157425355,0.0032312265736073415,0.03761147731678945,0.0,0.081426909654905,0.016414630993925296,0.08814786092800828,0.0,15474.0
0.003279405334499344,0.010822037603847836,0.0530170529077394,0.004919108001749016,0.03443375601224311,0.05356362046348929,0.01869261040664626,0.017162221250546568,0.0034980323567993005,0.09805421950153038,0.0644949715784871,0.004591167468299082,0.0,0.14320069960647136,0.00021862702229995628,0.0,0.0008745080891998251,0.001530389156099694,0.0,0.01770878880629646,0.09914735461303018,0.00010931351114997814,0.002514210756449497,0.00010931351114997814,0.0,0.003170091823349366,0.010822037603847836,0.006558810668998688,0.03957149103629209,0.056296458242238744,0.00043725404459991256,0.003279405334499344,0.001530389156099694,0.0,0.010056843025797988,0.005356362046348929,0.04383471797114123,0.0,0.07586357673808483,0.026781810231744644,0.0844993441189331,0.0,9148.0
0.006070324132401787,0.019928988661092658,0.06242125758790516,0.001488947428702325,0.02874813881571412,0.06161951666475776,0.019928988661092658,0.010422632000916275,0.0020616195166647576,0.07616538769900355,0.07788340396289085,0.002748826022219677,0.0,0.1652731645859581,0.00011453441759248655,0.0,0.0016034818462948115,0.0005726720879624327,0.0,0.014316802199060818,0.08830603596380712,0.0003436032527774596,0.001718016263887298,0.0,0.0,0.0050395143740694075,0.013400526858320926,0.0049249799564769214,0.020387126331462606,0.059328828312908026,0.0,0.0036651013629595696,0.0010308097583323788,0.0,0.007673805978696598,0.003550566945367083,0.05154048791661894,0.0,0.07719619745733593,0.023479555606459743,0.08704615737028977,0.0,8731.0
0.0047138047138047135,0.028956228956228958,0.06599326599326599,0.0013468013468013469,0.0468013468013468,0.045454545454545456,0.028282828282828285,0.014814814814814815,0.0026936026936026937,0.06498316498316499,0.04882154882154882,0.0003367003367003367,0.0,0.17407407407407408,0.0,0.0,0.0006734006734006734,0.0006734006734006734,0.0,0.012457912457912458,0.11616161616161616,0.0,0.0,0.0,0.0,0.004377104377104377,0.010774410774410775,0.0030303030303030303,0.031313131313131314,0.045454545454545456,0.0003367003367003367,0.0006734006734006734,0.0006734006734006734,0.0,0.006397306397306397,0.0030303030303030303,0.04511784511784512,0.0,0.08080808080808081,0.014814814814814815,0.09595959595959595,0.0,2970.0
0.0019411193788417987,0.010029116790682626,0.0517631834357813,0.002264639275315432,0.04723390488515044,0.0488515043675186,0.021028793270786154,0.061792300226463925,0.0009705596894208993,0.054674862504044,0.06729213846651569,0.0035587188612099642,0.0,0.12811387900355872,0.0,0.0,0.0061468780329990294,0.0006470397929472663,0.0,0.006793917825946296,0.09317373018440635,0.0,0.0,0.0,0.0,0.005823358136525397,0.008735037204788094,0.004852798447104497,0.03461662892267874,0.05985118084762213,0.0012940795858945326,0.002588159171789065,0.0006470397929472663,0.0,0.005823358136525397,0.0029116790682626984,0.04076350695567777,0.0,0.1064380459398253,0.02782271109673245,0.09155613070203818,0.0,3091.0
0.0009250693802035153,0.004625346901017576,0.04717853839037928,0.0027752081406105457,0.03515263644773358,0.04902867715078631,0.011100832562442183,0.04440333024976873,0.0,0.09435707678075855,0.05920444033302498,0.0027752081406105457,0.0009250693802035153,0.15356151711378355,0.0009250693802035153,0.0,0.0,0.0018501387604070306,0.0,0.02127659574468085,0.08048103607770583,0.0,0.0,0.0,0.0,0.011100832562442183,0.012950971322849213,0.0037002775208140612,0.03515263644773358,0.060129509713228495,0.004625346901017576,0.0027752081406105457,0.0,0.0,0.005550416281221091,0.012025901942645698,0.04625346901017576,0.0,0.08695652173913043,0.020351526364477335,0.08788159111933395,0.0,1081.0
0.0,0.009708737864077669,0.03398058252427184,0.0,0.07766990291262135,0.04854368932038835,0.02912621359223301,0.0,0.0048543689320388345,0.05339805825242718,0.04854368932038835,0.0048543689320388345,0.0,0.18932038834951456,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0048543689320388345,0.09223300970873786,0.0,0.0,0.0,0.0,0.009708737864077669,0.014563106796116505,0.0,0.02912621359223301,0.05339805825242718,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.024271844660194174,0.0,0.13106796116504854,0.014563106796116505,0.11165048543689321,0.0,206.0
0.004956629491945477,0.008674101610904586,0.030978934324659233,0.0,0.05947955390334572,0.027261462205700124,0.0161090458488228,0.0644361833952912,0.008674101610904586,0.06071871127633209,0.0322180916976456,0.0012391573729863693,0.0,0.15861214374225527,0.0,0.0,0.0,0.0,0.0,0.004956629491945477,0.11400247831474597,0.0,0.0,0.0,0.0,0.0037174721189591076,0.006195786864931847,0.0024783147459727386,0.021065675340768277,0.042131350681536554,0.0,0.0012391573729863693,0.0,0.0,0.0161090458488228,0.004956629491945477,0.055762081784386616,0.0,0.08674101610904585,0.03469640644361834,0.1325898389095415,0.0,807.0
0.0021929824561403508,0.013157894736842105,0.05866228070175439,0.0005482456140350877,0.01864035087719298,0.04550438596491228,0.020833333333333332,0.039473684210526314,0.0027412280701754384,0.08717105263157894,0.06304824561403509,0.0027412280701754384,0.0,0.16776315789473684,0.0,0.0,0.003837719298245614,0.0,0.0,0.008771929824561403,0.08771929824561403,0.0,0.0005482456140350877,0.0,0.0,0.006030701754385965,0.006030701754385965,0.0010964912280701754,0.03344298245614035,0.06195175438596491,0.0021929824561403508,0.0021929824561403508,0.0,0.0,0.003289473684210526,0.005482456140350877,0.03125,0.0,0.1069078947368421,0.02138157894736842,0.09539473684210527,0.0,1824.0
0.0038813235971317675,0.017433063614235904,0.06802184066837708,0.0022366949542793235,0.047694230642720874,0.04808894151700546,0.01230182224853628,0.008617854088546806,0.0024998355371357145,0.0700611801855141,0.054141174922702456,0.004736530491415038,0.0,0.17229129662522202,0.0,0.00019735543714229328,0.0013157029142819552,0.0003289257285704888,0.0,0.02374843760278929,0.12058417209394119,6.578514571409775e-05,0.0,0.0001315702914281955,0.0,0.005723307677126505,0.017235708177093613,0.0054601670942701136,0.035523978685612786,0.04085257548845471,0.0001315702914281955,0.001644628642852444,0.001644628642852444,6.578514571409775e-05,0.011249259917110717,0.0033550424314189855,0.03960265771988685,0.0,0.07440299980264456,0.01993289915137162,0.08479705282547201,0.0,15201.0
0.0,0.024305555555555556,0.03819444444444445,0.0,0.0625,0.05555555555555555,0.017361111111111112,0.013888888888888888,0.010416666666666666,0.052083333333333336,0.03819444444444445,0.0,0.0,0.14583333333333334,0.0,0.0,0.003472222222222222,0.0,0.0,0.010416666666666666,0.11458333333333333,0.0,0.0,0.0,0.0,0.003472222222222222,0.013888888888888888,0.003472222222222222,0.03125,0.05555555555555555,0.0,0.003472222222222222,0.0,0.0,0.017361111111111112,0.010416666666666666,0.034722222222222224,0.0,0.1111111111111111,0.017361111111111112,0.1111111111111111,0.0,288.0
0.0025700934579439253,0.013551401869158878,0.04964953271028037,0.0014018691588785046,0.02967289719626168,0.0514018691588785,0.015654205607476636,0.02663551401869159,0.0030373831775700934,0.07967289719626168,0.0691588785046729,0.0044392523364485985,0.0,0.16658878504672897,0.0,0.0,0.0007009345794392523,0.001869158878504673,0.0,0.015186915887850467,0.08855140186915887,0.0,0.003621495327102804,0.00011682242990654206,0.0,0.0025700934579439253,0.012850467289719626,0.003621495327102804,0.03785046728971963,0.059813084112149535,0.0005841121495327102,0.0014018691588785046,0.0010514018691588785,0.0,0.008761682242990653,0.007476635514018692,0.05081775700934579,0.0,0.07523364485981308,0.026401869158878506,0.08808411214953271,0.0,8560.0
0.00500595947556615,0.015494636471990465,0.05125148986889154,0.0011918951132300357,0.03361144219308701,0.053158522050059595,0.01263408820023838,0.012395709177592373,0.0009535160905840286,0.07866507747318235,0.06507747318235996,0.00166865315852205,0.0,0.17163289630512515,0.0,0.0,0.004529201430274136,0.0004767580452920143,0.0,0.013825983313468414,0.11323003575685339,0.00023837902264600716,0.0,0.0,0.0,0.004529201430274136,0.007389749702026222,0.0100119189511323,0.02526817640047676,0.045530393325387365,0.0,0.0011918951132300357,0.00166865315852205,0.0,0.01263408820023838,0.007389749702026222,0.05601907032181168,0.0,0.07628128724672228,0.019308700834326578,0.09773539928486293,0.0,4195.0
0.0032098765432098763,0.008271604938271605,0.06419753086419754,0.0004938271604938272,0.02271604938271605,0.047901234567901234,0.010987654320987654,0.024444444444444446,0.0027160493827160493,0.08666666666666667,0.07308641975308643,0.0077777777777777776,0.0,0.1517283950617284,0.00037037037037037035,0.0001234567901234568,0.0017283950617283952,0.0011111111111111111,0.0,0.01950617283950617,0.08469135802469135,0.0002469135802469136,0.004074074074074074,0.0002469135802469136,0.0,0.002962962962962963,0.013703703703703704,0.005679012345679012,0.027901234567901233,0.051604938271604936,0.0013580246913580246,0.0020987654320987655,0.0014814814814814814,0.0001234567901234568,0.006419753086419753,0.009135802469135803,0.06851851851851852,0.0,0.0734567901234568,0.027037037037037037,0.09222222222222222,0.0,8100.0
0.0017397355601948504,0.012874043145441893,0.05915100904662491,0.0017397355601948504,0.022616562282533056,0.04662491301322199,0.016005567153792623,0.021224773834377174,0.0024356297842727907,0.08977035490605428,0.07863604732080724,0.0017397355601948504,0.0,0.16249130132219902,0.0,0.0003479471120389701,0.0027835768963117608,0.0006958942240779402,0.0,0.018093249826026444,0.08455114822546973,0.0,0.0,0.0,0.0,0.011830201809324982,0.013221990257480862,0.0027835768963117608,0.03409881697981907,0.05323590814196242,0.0017397355601948504,0.0006958942240779402,0.0010438413361169101,0.0,0.006958942240779402,0.0027835768963117608,0.05288796102992345,0.0,0.05741127348643006,0.029923451635351428,0.10786360473208072,0.0,2874.0
0.0027436347673397716,0.009328358208955223,0.053884986830553115,0.001646180860403863,0.028643546971027216,0.05948200175592625,0.014925373134328358,0.013059701492537313,0.004060579455662862,0.07407813871817384,0.07385864793678666,0.0027436347673397716,0.0,0.16538630377524144,0.00010974539069359087,0.0,0.0015364354697102723,0.0007682177348551361,0.0,0.020961369622475856,0.09471027216856892,0.00021949078138718174,0.0036215978928884987,0.0,0.0,0.0037313432835820895,0.010206321334503951,0.00504828797190518,0.028643546971027216,0.060908691834942935,0.0003292361720807726,0.0036215978928884987,0.0010974539069359087,0.0,0.005487269534679543,0.004499561018437226,0.046422300263388935,0.0,0.09602721685689201,0.02776558384547849,0.0804433713784021,0.0,9112.0
0.002027027027027027,0.007837837837837838,0.06932432432432432,0.0006756756756756757,0.023918918918918917,0.047972972972972976,0.01027027027027027,0.03432432432432433,0.004054054054054054,0.09824324324324324,0.06702702702702702,0.006486486486486486,0.0,0.13364864864864864,0.0024324324324324323,0.00013513513513513514,0.0014864864864864865,0.0008108108108108108,0.0,0.015405405405405406,0.08391891891891892,0.0,0.002027027027027027,0.00013513513513513514,0.0,0.002702702702702703,0.013243243243243243,0.005675675675675676,0.027702702702702704,0.04864864864864865,0.0024324324324324323,0.0016216216216216215,0.0025675675675675674,0.0,0.008108108108108109,0.007162162162162162,0.061216216216216215,0.0,0.09108108108108108,0.02364864864864865,0.09202702702702703,0.0,7400.0
0.0012978585334198572,0.007138221933809215,0.04412719013627515,0.0,0.02465931213497729,0.03244646333549643,0.020116807268007787,0.08890330953926022,0.0,0.0973393900064893,0.04218040233614536,0.0012978585334198572,0.0,0.14860480207657364,0.0,0.0,0.0012978585334198572,0.0,0.0,0.005191434133679429,0.09344581440622972,0.0,0.001946787800129786,0.0,0.0,0.004542504866969501,0.018170019467878003,0.003893575600259572,0.0227125243348475,0.055807916937053864,0.011680726800778715,0.0012978585334198572,0.0,0.0012978585334198572,0.004542504866969501,0.008436080467229072,0.054510058403634,0.0,0.09214795587280987,0.012978585334198572,0.09798831927319922,0.0,1541.0
0.0012973533990659055,0.01167618059159315,0.06382978723404255,0.0005189413596263622,0.024390243902439025,0.04385054488842761,0.015308770108977686,0.03476907109496627,0.0007784120394395433,0.07213284898806435,0.08095485210171251,0.00467047223663726,0.0002594706798131811,0.1523092890503373,0.0,0.0,0.002854177477944992,0.0012973533990659055,0.0,0.012195121951219513,0.09237156201349248,0.0,0.0,0.0002594706798131811,0.0,0.009859885832900882,0.02361183186299948,0.006486766995329528,0.031395952257394916,0.05552672548002076,0.0002594706798131811,0.0010378827192527244,0.0007784120394395433,0.0,0.00233523611831863,0.005967825635703166,0.04177477944992216,0.0,0.07291126102750389,0.033731188375713546,0.09859885832900882,0.0,3854.0
0.0018126888217522659,0.008459214501510574,0.05861027190332326,0.0,0.03987915407854985,0.054380664652567974,0.010876132930513595,0.045921450151057405,0.0012084592145015106,0.06042296072507553,0.050151057401812686,0.0036253776435045317,0.0,0.16132930513595167,0.0,0.0,0.002416918429003021,0.0018126888217522659,0.0,0.006646525679758308,0.08459214501510574,0.0,0.0,0.0006042296072507553,0.0,0.005438066465256798,0.013897280966767372,0.00785498489425982,0.03081570996978852,0.03867069486404834,0.0,0.004229607250755287,0.0006042296072507553,0.0,0.006646525679758308,0.0012084592145015106,0.04169184290030212,0.0,0.11299093655589124,0.030211480362537766,0.11299093655589124,0.0,1655.0
0.0030389538631549868,0.012800442029652822,0.050188783497559626,0.0011050741320563588,0.03729625195690211,0.04604475550234828,0.020075513399023852,0.019246707799981583,0.0034994014181784694,0.10774472787549498,0.05995027166405746,0.0031310433741596833,0.0,0.15415784142186206,9.208951100469657e-05,9.208951100469657e-05,0.002118058753108021,0.0010129846210516621,0.0,0.011327009853577678,0.11382263560180496,9.208951100469657e-05,0.004144027995211345,9.208951100469657e-05,0.0,0.0028547748411455933,0.014642232249746754,0.0050649231052583114,0.023759093839211713,0.05267520029468643,0.0010129846210516621,0.0020259692421033242,0.0007367160880375726,0.0,0.010498204254535409,0.0048807440832489175,0.040611474353071185,0.0,0.07523713049083709,0.025600884059305645,0.08932682567455567,0.0,10859.0
0.0011771630370806356,0.003531489111241907,0.053560918187168925,0.0,0.025309005297233667,0.047086521483225424,0.011183048852266038,0.007651559741024131,0.0005885815185403178,0.0959387875220718,0.05650382577987051,0.00529723366686286,0.0,0.1612713360800471,0.0,0.0,0.004120070629782225,0.0,0.0,0.01942319011183049,0.09711595055915244,0.0,0.0,0.0,0.0,0.006474396703943496,0.00529723366686286,0.0017657445556209534,0.031194820482636845,0.052383755150088286,0.0005885815185403178,0.0017657445556209534,0.0,0.0,0.005885815185403178,0.00824014125956445,0.0594467333725721,0.0,0.08711006474396704,0.032371983519717484,0.11771630370806356,0.0,1699.0
0.002492877492877493,0.01103988603988604,0.05128205128205128,0.0,0.030982905982905984,0.041666666666666664,0.01282051282051282,0.0146011396011396,0.0,0.11182336182336182,0.06125356125356125,0.004629629629629629,0.0,0.15527065527065528,0.0,0.0,0.003917378917378918,0.0007122507122507123,0.0,0.016025641025641024,0.08226495726495726,0.0,0.0,0.00035612535612535614,0.0,0.009259259259259259,0.021723646723646725,0.004985754985754986,0.02207977207977208,0.054843304843304845,0.0007122507122507123,0.007478632478632479,0.00035612535612535614,0.0,0.00819088319088319,0.007478632478632479,0.04807692307692308,0.0,0.06160968660968661,0.03668091168091168,0.11538461538461539,0.0,2808.0
0.004157706093189964,0.00974910394265233,0.05835125448028674,0.0008602150537634409,0.02136200716845878,0.043010752688172046,0.00989247311827957,0.021792114695340502,0.0015770609318996416,0.12100358422939068,0.06164874551971326,0.005017921146953405,0.0,0.16344086021505377,0.0,0.0,0.0011469534050179211,0.00043010752688172043,0.0,0.012759856630824374,0.08143369175627241,0.0,0.00043010752688172043,0.0002867383512544803,0.0,0.0018637992831541219,0.017921146953405017,0.004587813620071685,0.03125448028673835,0.04931899641577061,0.0014336917562724014,0.0025806451612903226,0.0007168458781362007,0.00043010752688172043,0.005878136200716846,0.006881720430107527,0.0582078853046595,0.0,0.07899641577060931,0.02121863799283154,0.1003584229390681,0.0,6975.0
0.0020377666077978536,0.009781279717429698,0.04646107865779106,0.0005434044287460942,0.02472490150794729,0.03953267219127836,0.019562559434859395,0.02513245482950686,0.0028528732509169948,0.11615269664447765,0.05637820948240728,0.0023094688221709007,0.0,0.17878005705746502,0.0002717022143730471,0.0004075533215595707,0.0023094688221709007,0.0004075533215595707,0.0,0.013177557397092787,0.08911832631435947,0.0,0.0002717022143730471,0.0,0.0,0.002173617714984377,0.01372096182583888,0.004347235429968754,0.03545713897568265,0.04483086537155278,0.0005434044287460942,0.00380383100122266,0.0027170221437304715,0.0,0.006928406466512702,0.007064257573699225,0.04877054747996196,0.0,0.08748811302812118,0.018611601684553728,0.0933297106371417,0.0,7361.0
0.002013693113169553,0.010873942811115585,0.05920257752718486,0.0004027386226339106,0.03383004430124849,0.04309303262182843,0.016109544905356425,0.04712041884816754,0.0016109544905356424,0.05960531614981877,0.06725734997986307,0.004430124848973017,0.0,0.13532017720499395,0.0,0.0004027386226339106,0.0016109544905356424,0.0004027386226339106,0.0,0.00724929520741039,0.06403544099879178,0.0004027386226339106,0.0004027386226339106,0.0,0.0,0.003624647603705195,0.016915022150624244,0.00644381796214257,0.05034232782923882,0.05920257752718486,0.0004027386226339106,0.002013693113169553,0.0004027386226339106,0.0,0.006041079339508659,0.004430124848973017,0.053161498187676196,0.0,0.11316955296012887,0.03503826016915022,0.09343536045106726,0.0,2483.0
0.002593594948128101,0.013306269733874606,0.05536761389264772,0.0,0.02774018944519621,0.06258457374830853,0.010036084799278304,0.009133964817320704,0.0010148849797023004,0.18211547135769057,0.07814614343707713,0.002819124943617501,0.0,0.12370320252593595,0.00011276499774470004,0.00011276499774470004,0.004961659900766802,0.0005638249887235002,0.0,0.014208389715832206,0.08513757329724854,0.00011276499774470004,0.022327469553450607,0.0,0.0,0.0031574199368516014,0.011840324763193504,0.006314839873703203,0.020072169598556608,0.05096977898060442,0.0004510599909788002,0.0038340099233198015,0.0007893549842129003,0.0,0.005863779882724403,0.006991429860171402,0.042512404149751916,0.0,0.059314388813712225,0.023004059539918808,0.06878664862426703,0.0,8868.0
0.002584493041749503,0.013121272365805169,0.060834990059642144,0.0032471835652750167,0.0318754141815772,0.054473161033797214,0.012723658051689861,0.01464546056991385,0.004440026507620941,0.09860834990059641,0.07282968853545395,0.004440026507620941,0.0,0.16713055003313454,0.00019880715705765408,0.00019880715705765408,0.0024519549370444,0.00046388336646785953,0.0,0.015241882041086813,0.09151756129887342,0.00019880715705765408,0.008548707753479125,6.626905235255136e-05,0.0,0.003379721669980119,0.013585155732273028,0.005235255135851558,0.023658051689860835,0.04976805831676607,0.0009277667329357191,0.002385685884691849,0.0021206096752816434,0.0,0.005566600397614314,0.005036447978793903,0.04804506295559974,0.0,0.08131212723658052,0.019748177601060304,0.07939032471835653,0.0,15090.0
0.0028058361391694723,0.014478114478114479,0.05308641975308642,0.004601571268237935,0.027160493827160494,0.055780022446689115,0.0122334455667789,0.01324354657687991,0.0024691358024691358,0.1196408529741863,0.06397306397306397,0.005050505050505051,0.0,0.1622895622895623,0.0002244668911335578,0.0,0.00101010101010101,0.0005611672278338945,0.0,0.01919191919191919,0.07890011223344556,0.0,0.003928170594837262,0.0,0.0,0.0029180695847362513,0.013019079685746353,0.0047138047138047135,0.037037037037037035,0.05757575757575758,0.0001122334455667789,0.0028058361391694723,0.0016835016835016834,0.0,0.008529741863075197,0.00718294051627385,0.04377104377104377,0.0,0.07104377104377105,0.02749719416386083,0.08148148148148149,0.0,8910.0
0.002374043787918755,0.01899235030335004,0.056185702980743865,0.0002637826431020839,0.030071221313637563,0.04009496175151675,0.03587443946188341,0.017937219730941704,0.004484304932735426,0.07254022685307307,0.05460300712213136,0.0010551305724083356,0.0,0.18570298074386704,0.0002637826431020839,0.0002637826431020839,0.0013189132155104195,0.0002637826431020839,0.0,0.01424426272751253,0.1078871010287523,0.0,0.0,0.0,0.0,0.0034291743603270903,0.0073859140068583485,0.0013189132155104195,0.02980743867053548,0.0688472698496439,0.0010551305724083356,0.0042205222896333425,0.0010551305724083356,0.0,0.002637826431020839,0.0018464785017145871,0.0327090477446584,0.0,0.07939857557372725,0.03323661303086257,0.08863096808230018,0.0,3791.0
0.0010582010582010583,0.01798941798941799,0.06190476190476191,0.0,0.02857142857142857,0.04973544973544974,0.013756613756613757,0.02962962962962963,0.0026455026455026454,0.08042328042328042,0.0671957671957672,0.0026455026455026454,0.0,0.1455026455026455,0.0005291005291005291,0.0,0.0005291005291005291,0.0005291005291005291,0.0,0.018518518518518517,0.1164021164021164,0.0,0.0,0.0,0.0,0.003703703703703704,0.011111111111111112,0.0031746031746031746,0.044444444444444446,0.043915343915343914,0.0,0.0010582010582010583,0.0015873015873015873,0.0010582010582010583,0.005291005291005291,0.0021164021164021165,0.04708994708994709,0.0,0.08571428571428572,0.020634920634920634,0.09153439153439154,0.0,1890.0
